Gene_name,Protein_name_x,half_life_x,Protein_name_y,half_life_y,half_life_all_x,half_life_all_y,kdeg
YBR275C,P29539,1.6361391252627269,P29539,6.461169,1.6361391252627269,6.461169,0.10727891199873356
YBR278W,P27344,1.456653558876975,P27344,11.17632,1.456653558876975,11.17632,0.062019267572863454
YBR279W,P38351,2.0616454367681616,P38351,8.553622,2.0616454367681616,8.553622,0.08103551694942157
YBR280C,P38352,3.6860853002644585,P38352,5.074631,3.6860853002644585,5.074631,0.13659065665266013
YBR281C,P38149,1.9036838958465059,P38149,10.98327,1.9036838958465059,10.98327,0.06310936365580973
YBR282W,P36526,2.430431356358421,P36526,15.40136,2.430431356358421,15.40136,0.04500558266022905
YBR283C,P38353,2.25345269494328,P38353,,2.25345269494328,2.25345269494328,0.3075934019450947
YBR286W,P37302,2.50083306341637,P37302;REV__P47126,8.099946,2.50083306341637,8.099946,0.08557429649036492
YBR288C,P38153,3.7690560192348506,P38153,11.68449,3.7690560192348506,11.68449,0.059321988427389234
YBR289W,P18480,2.399546696394262,,,2.399546696394262,2.399546696394262,0.28886588521136924
YBR291C,P38152,3.3251562279922418,P38152,6.779279,3.3251562279922418,6.779279,0.10224497038106048
YCL009C,P25605,2.1032212027949604,P25605,11.1269,2.1032212027949604,11.1269,0.06229472544553697
YCL010C,P25554,2.19420277053143,P25554,6.455365,2.19420277053143,6.455365,0.10737536615821806
YCL011C,P25555,1.4725898518811473,P25555,8.872976,1.4725898518811473,8.872976,0.07811890627901454
YCL014W,P25558,2.5651213774735493,P25558,7.512108,2.5651213774735493,7.512108,0.09227066231741414
YCL016C,P25559,2.323620711282644,P25559,11.76203,2.323620711282644,11.76203,0.05893091418402651
YCL017C,P25374,1.9992323024952745,P25374,6.432499,1.9992323024952745,6.432499,0.10775705997932457
YCL018W,P04173,3.368342280160741,,,3.368342280160741,3.368342280160741,0.20578288158021385
YOR192C-B;YLR410W-B;YGR161W-B;YFL002W-A;YDR210W-B;YDR034C-D;YCL019W;YOR343W-B;YDR261W-B;YBL100W-B;YDR210W-A,Q12113,3.109805104251316,,,3.109805104251316,3.109805104251316,0.22289087493372678
YCL026C-B,Q96VH4,13.789405711991703,Q96VH4,,13.789405711991703,13.789405711991703,0.050266646368752686
YCL028W,P25367,2.2538306836485336,P25367,16.83092,2.2538306836485336,16.83092,0.04118296448203338
YCL029C,P11709,2.2979389193314796,P11709,11.55317,2.2979389193314796,11.55317,0.05999627639513184
YCL030C,P00815,3.6579312023135317,P00815,127.4904,3.6579312023135317,127.4904,0.005436857838393678
YCL031C,P25368,1.4399267457923575,P25368,8.566797,1.4399267457923575,8.566797,0.08091089126542222
YCL032W,P25344,2.2898999522577324,P25344,6.248331,2.2898999522577324,6.248331,0.11093317248397136
YCL033C,P25566,2.53061158297616,P25566,4.192111,2.53061158297616,4.192111,0.16534561717472304
YCL034W,P25369,3.9582541884014497,P25369,7.8888,3.9582541884014497,7.8888,0.08786471713821434
YCL035C,P25373,4.116839661645981,P25373,9.485144,4.116839661645981,9.485144,0.07307713837132523
YCL037C,P25567,1.4150534645372232,P25567,10.50273,1.4150534645372232,10.50273,0.06599685801310186
YCL040W,P17709,7.54251364148031,P17709,15.08832,7.54251364148031,15.08832,0.04593932131343618
YCL043C,P17967,3.147013362091818,P17967,12.42252,3.147013362091818,12.42252,0.055797630477547655
YCL044C,P25573,2.106506245641593,P25573,7.339199,2.106506245641593,7.339199,0.09444452733328873
YCL045C,P25574,2.5462123946731507,P25574,8.034341,2.5462123946731507,8.034341,0.08627305967719634
YCL050C,P16550,2.283167729605977,P16550,15.06681,2.283167729605977,15.06681,0.04600490618518089
YCL051W,P25579,5.667045298246831,,,5.667045298246831,5.667045298246831,0.12231191813031365
YCL052C,P25580,3.11191793850964,,,3.11191793850964,3.11191793850964,0.22273954334795454
YCL054W,P25582,0.9970513972598212,P25582,8.575024,0.9970513972598212,8.575024,0.08083326420543491
YCL057C-A,Q96VH5,2.8210633729828767,Q96VH5,6.296025,2.8210633729828767,6.296025,0.110092825323906
YCL057W,P25375,2.9268827116520066,P25375,9.073069,2.9268827116520066,9.073069,0.07639611035251084
YCL059C,P25586,1.0674634309054647,P25586,6.983983,1.0674634309054647,6.983983,0.09924811967038655
YCL061C,P25588,1.7222970941893267,,,1.7222970941893267,1.7222970941893267,0.4024550601046011
YCL064C,P25379,0.48676743941389666,P25379,1.509454,0.48676743941389666,1.509454,0.4592039111890427
YCR002C,P25342,2.4157544065550067,P25342,21.69654,2.4157544065550067,21.69654,0.0319473602961553
YCR004C,P25349,3.047518948188919,P25349,7.30479,3.047518948188919,7.30479,0.09488940552157493
YCR005C,P08679,3.50377311633495,P08679,1.402414,3.50377311633495,1.402414,0.4942528957639793
YCR008W,P25333,,P25333,4.870153,4.870153,4.870153,0.14232554512351978
YCR009C,P25343,2.949794377153874,P25343,9.639414,2.949794377153874,9.639414,0.07190760564490178
YCR011C,P25371,4.309955569201479,P25371,17.13311,4.309955569201479,17.13311,0.04045658847459366
YCR012W,P00560,3.4508004328232316,P00560,16.40995,3.4508004328232316,16.40995,0.042239445005008876
YCR015C,P25616,1.531399439676173,P25616,6.686449,1.531399439676173,6.686449,0.10366446832391084
YCR016W,P25617,1.1558544339580736,P25617,7.923645,1.1558544339580736,7.923645,0.0874783234937892
YCR017C,P25618,1.973660032690029,,,1.973660032690029,1.973660032690029,0.35119887370633435
YCR020C,P25362,44.73179069694972,,,44.73179069694972,44.73179069694972,0.015495627824423566
YCR020W-B,Q9URQ5,,Q9URQ5,9.280962,9.280962,9.280962,0.07468484199805421
YCR028C-A,P32445,2.3904837631008005,P32445,9.073797,2.3904837631008005,9.073797,0.0763899810145571
YCR030C,P25623,3.2920605330762744,P25623,10.9241,3.2920605330762744,10.9241,0.06345119328456764
YCR031C,P06367,1.5206887585337587,,,1.5206887585337587,1.5206887585337587,0.4558113398748832
YCR033W,P25357,1.8099098706570773,,,1.8099098706570773,1.8099098706570773,0.38297331364257503
YCR034W,P25358,1.9990698621114262,P25358,34.04325,1.9990698621114262,34.04325,0.0203607816691986
YCR035C,P25359,1.4617713804033543,P25359,9.792086,1.4617713804033543,9.792086,0.07078646782309156
YCR036W,P25332,2.6302391068803472,P25332,8.040551,2.6302391068803472,8.040551,0.08620642796245497
YCR037C,P25360,1.0703545187204544,,,1.0703545187204544,1.0703545187204544,0.6475865411289726
YCR042C,P23255,1.6425194672434982,P23255,4.981007,1.6425194672434982,4.981007,0.13915804184975955
YCR046C,P25626,2.0430931038305737,P25626,6.607169,2.0430931038305737,6.607169,0.10490834736631457
YCR047C,P25627,1.0759296963118836,P25627,6.71605,1.0759296963118836,6.71605,0.10320756703120812
YCR048W,P25628,2.824576957870054,,,2.824576957870054,2.824576957870054,0.24539858212347346
YCR051W,P25631,1.1878377124746407,P25631,9.786318,1.1878377124746407,9.786318,0.0708281889634023
YCR052W,P25632,1.9452215115730354,P25632,9.439726,1.9452215115730354,9.439726,0.07342873941043895
YCR053W,P16120,1.8011682915705864,P16120,10.28283,1.8011682915705864,10.28283,0.06740821160711062
YCR054C,P25355,1.715543178478089,P25355,4.817045,1.715543178478089,4.817045,0.1438946865889659
YCR057C,P25635,1.0586166039437517,P25635,9.849688,1.0586166039437517,9.849688,0.07037250119597141
YCR059C,P25637,1.1305322196056335,,,1.1305322196056335,1.1305322196056335,0.6131158126583404
YCR060W,P25638,1.4641229427911333,,,1.4641229427911333,1.4641229427911333,0.4734214322456849
YCR066W,P10862,,P10862,6.415066,6.415066,6.415066,0.10804989076650891
YCR067C,P25365,2.0899791221245434,,,2.0899791221245434,2.0899791221245434,0.331652681704942
YCR071C,P25642,2.7158094286744365,P25642,5.434753,2.7158094286744365,5.434753,0.1275397760597299
YCR072C,P25382,0.9920542298509072,P25382,8.204895,0.9920542298509072,8.204895,0.08447971370260622
YCR073W-A,P37262,2.7546308784190865,P37262,8.438322,2.7546308784190865,8.438322,0.08214277442362893
YCR075W-A,Q3E830,20.07924330939525,,,20.07924330939525,20.07924330939525,0.03452058276696193
YCR076C,P25659,4.086294665170161,P25659,9.13478,4.086294665170161,9.13478,0.07588000811841614
YCR077C,P25644,2.2566842694255085,P25644,9.295529,2.2566842694255085,9.295529,0.07456780357093666
YCR083W,P25372,2.570896757533749,P25372,6.899114,2.570896757533749,6.899114,0.10046901392844723
YCR084C,P16649,2.1952498132167886,P16649,8.613033,2.1952498132167886,8.613033,0.08047654996328765
YCR086W,P25651,2.1407241567404727,P25651,6.843833,2.1407241567404727,6.843833,0.10128055149211637
YCR087C-A,P37263,0.6590766103258316,P37263,7.010384,0.6590766103258316,7.010384,0.09887435275442048
YCR088W,P15891,3.3926348437161105,P15891,9.257237,3.3926348437161105,9.257237,0.07487624877271104
YCR090C,P25654,1.9283750791258258,P25654,11.4633,1.9283750791258258,11.4633,0.06046663531094408
YCR092C,P25336,2.5478376329468,,,2.5478376329468,2.5478376329468,0.2720531212808326
YCR093W,P25655,2.0128508443594204,P25655,10.01531,2.0128508443594204,10.01531,0.0692087594452838
YCR102C;YLR460C,P25608,,P54007;P25608,10.72645,10.72645,10.72645,0.06462037119083623
YDL002C,Q03435,2.1806479954233904,,,2.1806479954233904,2.1806479954233904,0.31786293891296524
YDL003W,Q12158,0.4727956626608619,Q12158,0.7899448,0.4727956626608619,0.7899448,0.8774628057048357
YDL004W,Q12165,2.8480318563161147,,,2.8480318563161147,2.8480318563161147,0.24337760795152077
YDL005C,Q12124,1.7250964915202522,Q12124,5.592577,1.7250964915202522,5.592577,0.12394056989469171
YDL006W,P35182,2.8779309156823967,P35182,10.41032,2.8779309156823967,10.41032,0.06658269683928499
YDL007W,P40327,2.492293318713098,P40327,9.393392,2.492293318713098,9.393392,0.07379093521913546
YDL010W,Q12438,1.6470308689074113,Q12438,2.418815,1.6470308689074113,2.418815,0.28656477678530407
YDL012C,Q12489,2.9200584010766786,,,2.9200584010766786,2.9200584010766786,0.2373744238486358
YDL014W,P15646,1.2125399015507783,P15646,9.668791,1.2125399015507783,9.668791,0.07168912644403476
YDL015C,Q99190,2.4083698645410228,Q99190,10.98283,2.4083698645410228,10.98283,0.06311189197683523
YDL018C,Q12403,2.2657924346910296,Q12403,9.87067,2.2657924346910296,9.87067,0.07022291096348528
YDL019C,Q12451,2.831907099996739,Q12451,7.069925,2.831907099996739,7.069925,0.09804165964418934
YDL021W,Q12008,34.871004657701725,Q12008,,34.871004657701725,34.871004657701725,0.019877465170962734
YDL022W,Q00055,4.508410545366912,Q00055,24.48329,4.508410545366912,24.48329,0.02831103093415735
YDL025C,Q12100,6.642667800210002,Q12100,5.761002,6.642667800210002,5.761002,0.12031712201452893
YDL029W,P32381,3.112676689626934,P32381,11.25012,3.112676689626934,11.25012,0.06161242551723406
YDL030W,P19736,1.8537371702330714,P19736,11.60535,1.8537371702330714,11.60535,0.059726521006255334
YDL031W,Q12389,1.1307646366017003,Q12389,7.635221,1.1307646366017003,7.635221,0.09078285757019283
YDL040C,P12945,2.1369692414640133,P12945,11.65568,2.1369692414640133,11.65568,0.059468617923617094
YDL042C,P06700,1.6334211114039232,P06700,6.376208,1.6334211114039232,6.376208,0.10870837032919022
YDL043C,Q07350,1.1310118852244493,Q07350,5.209252,1.1310118852244493,5.209252,0.13306078887332487
YDL044C,P10849,2.8587989075400246,P10849,6.15706,2.8587989075400246,6.15706,0.11257762317728676
YDL045C,P38913,2.766602403286605,P38913,8.955528,2.766602403286605,8.955528,0.07739880669905173
YDL046W,Q12408,2.330742187144899,Q12408,7.078707,2.330742187144899,7.078707,0.09792002699927337
YDL047W,P20604,2.4718597184736284,P20604,10.05854,2.4718597184736284,10.05854,0.0689113112399956
YDL051W,P33399,1.1603950287904348,P33399,11.01809,1.1603950287904348,11.01809,0.06290992182492113
YDL052C,P33333,2.7593045740076523,P33333,8.272319,2.7593045740076523,8.272319,0.08379115705764555
YDL053C,Q07362,1.8592972600161426,Q07362,4.875881,1.8592972600161426,4.875881,0.14215834647316974
YDL055C,P41940,3.084554235450054,P41940,10.05609,3.084554235450054,10.05609,0.06892810034118085
YDL056W,P39678,2.8568967037861412,P39678,7.772921,2.8568967037861412,7.772921,0.08917460766164294
YDL058W,P25386,2.1091227887542345,P25386,10.24793,2.1091227887542345,10.24793,0.06763777470766733
YDL060W,Q07381,1.16575147229507,Q07381,8.406711,1.16575147229507,8.406711,0.0824516485174696
YDL061C,P41058,1.491365855496067,P41058,12.74795,1.491365855496067,12.74795,0.054373227111805846
YDL063C,Q07395,3.004479830262161,Q07395,7.172647,3.004479830262161,7.172647,0.09663757055936883
YDL064W,P50623,2.2439559930800494,P50623,9.555147,2.2439559930800494,9.555147,0.07254176001268692
YDL065C,Q07418,2.4282794300358654,Q07418,8.00391,2.4282794300358654,8.00391,0.08660107129639705
YDL066W,P21954,2.5524513633796975,P21954,9.198844,2.5524513633796975,9.198844,0.07535155292990568
YDL067C,P07255,1.6287213726691325,P07255,2.551895,1.6287213726691325,2.551895,0.27162057238246295
YDL070W,Q07442,,Q07442,0.713794,0.713794,0.713794,0.9710745404976019
YDL072C,Q07451,3.2728734223400413,Q07451,7.722826,3.2728734223400413,7.722826,0.08975304902116728
YDL074C,Q07457,1.8082383196226997,Q07457,8.073341,1.8082383196226997,8.073341,0.08585629921490315
YDL075W,P0C2H8,1.5216590336159288,P0C2H8,,1.5216590336159288,1.5216590336159288,0.45552069500932474
YDL076C,Q07458,2.6404709501343078,Q07458,7.273199,2.6404709501343078,7.273199,0.09530155582982747
YDL077C,Q07468,2.565764102842048,Q07468,16.66906,2.565764102842048,16.66906,0.041582859534967494
YDL078C,P32419,3.235991775876612,P32419,8.777592,3.235991775876612,8.777592,0.07896780581279526
YDL081C,P05318,1.5556778629071515,P05318,10.58851,1.5556778629071515,10.58851,0.06546220200575391
YDL082W,Q12690,1.4964599629990714,Q12690,98.68473,1.4964599629990714,98.68473,0.0070238544561042554
YMR143W;YDL083C,P0CX51,1.4918665508318596,,,1.4918665508318596,1.4918665508318596,0.46461741512566845
YDL084W,Q07478,2.1778378892103643,Q07478,10.34466,2.1778378892103643,10.34466,0.06700531294019768
YDL085C-A,Q3E7B7,4.020836037931296,Q3E7B7,17.81808,4.020836037931296,17.81808,0.03890133956969243
YDL086W,Q07505,2.791434623997648,Q07505,9.011362,2.791434623997648,9.011362,0.0769192471193528
YDL087C,Q07508,2.566350251641671,Q07508,7.476656,2.566350251641671,7.476656,0.0927081813794757
YDL088C,Q05166,1.9205612778364558,Q05166,10.30823,1.9205612778364558,10.30823,0.06724211436492446
YDL090C,P22007,3.354370245467231,P22007,7.008239,3.354370245467231,7.008239,0.09890461506234952
YDL092W,P38985,1.8732949695945886,P38985,9.642304,1.8732949695945886,9.642304,0.0718860534328668
YDL095W,P33775,2.6677859939699564,P33775,10.67349,2.6677859939699564,10.67349,0.06494100622757368
YDL097C,Q12377,2.595006028196168,Q12377;REV__Q08774,11.90688,2.595006028196168,11.90688,0.05821400573113572
YDL098C,Q12368,2.6365182602602815,Q12368,7.080507,2.6365182602602815,7.080507,0.09789513385975683
YDL099W,Q12191,2.57645500710929,Q12191;REV__P29478,10.48141,2.57645500710929,10.48141,0.06613110073548743
YDL100C,Q12154,2.4486190302446076,Q12154,13.06386,2.4486190302446076,13.06386,0.053058374826425364
YDL101C,P39009,7.015532069983931,P39009,6.695233,7.015532069983931,6.695233,0.10352846279732839
YDL102W,P15436,1.4301228913867654,P15436,5.227808,1.4301228913867654,5.227808,0.13258849226290356
YDL103C,P43123,2.609342135021415,P43123,11.43152,2.609342135021415,11.43152,0.06063473453748454
YDL110C,Q12513,6.477390217149142,Q12513,3.616839,6.477390217149142,3.616839,0.19164446649683473
YDL111C,Q12277,1.5545039683403736,Q12277,10.33676,1.5545039683403736,10.33676,0.06705652260088706
YDL112W,Q07527,1.48130233535028,Q07527,10.92396,1.48130233535028,10.92396,0.06345200646651446
YDL113C,Q07528,4.8589499524928,Q07528,10.1046,4.8589499524928,10.1046,0.06859719143359909
YDL115C,Q07532,2.7100203911664806,Q07532,7.653077,2.7100203911664806,7.653077,0.0905710448960523
YDL116W,P52891,2.336836890210546,P52891,11.35758,2.336836890210546,11.35758,0.06102947815995531
YDL117W,Q07533,2.0409621870447667,Q07533,12.44444,2.0409621870447667,12.44444,0.05569934690190521
YDL120W,Q07540,1.9101626585374727,Q07540,4.93716,1.9101626585374727,4.93716,0.14039390673179422
YDL121C,Q07541,1.5828350028648823,Q07541,6.539148,1.5828350028648823,6.539148,0.1059996165494259
YDL122W,P25037,1.5454367596730612,P25037,8.931798,1.5454367596730612,8.931798,0.07760443984066201
YDL124W,Q07551,4.592033190324682,Q07551,16.75678,4.592033190324682,16.75678,0.04136517759139556
YDL125C,Q04344,1.7071856305458584,Q04344,10.27384,1.7071856305458584,10.27384,0.06746719635111557
YDL126C,P25694,2.819168130618147,P25694,9.395767,2.819168130618147,9.395767,0.0737722828333169
YDL128W,Q99385,1.6441417251896357,Q99385,6.523641,1.6441417251896357,6.523641,0.10625158259934066
YDL129W,Q07555,3.3583108439784795,Q07555,8.07519,3.3583108439784795,8.07519,0.08583664044560504
YDL130W,P10622,1.5761861289417312,P10622,11.25339,1.5761861289417312,11.25339,0.06159452223373982
YDL130W-A,P01098,8.476093254543926,,,8.476093254543926,8.476093254543926,0.08177672894152714
YDL131W,Q12122,2.917978415230751,Q12122,11.85336,2.917978415230751,11.85336,0.05847685218030544
YDL132W,Q12018,2.3655183408560694,Q12018,9.392186,2.3655183408560694,9.392186,0.07380041031554797
YDL134C,P23594,2.5297653501805093,,,2.5297653501805093,2.5297653501805093,0.2739966299682642
YDL135C,Q12434,2.4810714880331814,Q12434,11.04459,2.4810714880331814,11.04459,0.06275897797563743
YDL191W;YDL136W,P0CX84,1.5359285086326158,,,1.5359285086326158,1.5359285086326158,0.4512887003946755
YDL140C,P04050,1.6860325590991276,P04050,6.096533,1.6860325590991276,6.096533,0.11369530527595689
YDL141W,P48445,8.621364368762567,P48445,10.64134,8.621364368762567,10.64134,0.06513720833653894
YDL143W,P39078,1.6525948917975017,P39078,10.31378,1.6525948917975017,10.31378,0.06720593037275813
YDL144C,Q07589,2.8908954661071244,Q07589,10.33503,2.8908954661071244,10.33503,0.06706774731761256
YDL145C,P53622,2.5212809844035986,P53622,10.90617,2.5212809844035986,10.90617,0.06355550853873956
YDL147W,Q12250,2.3429310105418035,Q12250,10.67022,2.3429310105418035,10.67022,0.06496090807499239
YDL148C,Q99207,1.0186523412623656,Q99207,8.136353,1.0186523412623656,8.136353,0.085191384955882
YDL150W,P25441,1.278827686820527,P25441,7.797196,1.278827686820527,7.797196,0.08889698047348628
YDL153C,Q12136,0.9769070920351783,Q12136,7.227766,0.9769070920351783,7.227766,0.09590061169107374
YDL156W,Q12510,1.8258297237081553,Q12510,6.370607,1.8258297237081553,6.370607,0.10880394608550571
