Gene,MW,kdeg_value,vsyn,Mean,Std
YBR235W,123997.43999999997,0.0701233170370808,2.5592552954108033e-07,3.731729655852885e-07,2.136434875034698e-07
YBR243C,50367.619999999995,0.2892641461349676,3.0250153056524267e-07,1.9555049638531118e-07,4.9255222354642264e-08
YBR281C,98069.7,0.3641083386124488,1.292693860648311e-07,7.89344924760699e-08,2.478557434986278e-08
YNL191W,40180.31,0.0975519903712768,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR295W,131873.69,0.2892641461349676,0.00012287748685545655,0.0001181558881080951,4.078731757656966e-05
YCL017C,54466.57,0.3467066732039178,4.2749753127781385e-05,3.662449344717373e-05,1.7310425725501535e-05
YCR011C,117230.12,0.1608246696353686,5.872105587792574e-08,2.9307673096488566e-08,1.1937662675674325e-08
YCR107W,40910.85,0.2892641461349676,1.2411597749166542e-06,1.2924191500368147e-06,7.759877407695973e-07
YDL243C,36976.61,0.2892641461349676,7.933019340880419e-09,8.34124611226303e-09,4.2710490744284324e-09
YJR155W,32570.0,0.2892641461349676,6.426510185535118e-07,4.5616075348754815e-07,2.013846470534706e-07
YNL331C,41990.57,0.2892641461349676,9.234500623013046e-09,7.1180327570454175e-09,2.7394883022003102e-09
YOL165C,15721.729999999998,0.2892641461349676,8.605673122637174e-07,7.331530075208604e-07,3.07553762494737e-07
YPL088W,39682.27,0.2892641461349676,2.1308358558982363e-08,1.8466692697312982e-08,6.1874245351712075e-09
YEL031W,135267.22,0.296621892560458,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL070W,56469.630000000005,0.2892641461349676,3.5688362614272794e-07,2.519827688419587e-07,9.478488818214856e-08
YNR073C,56469.630000000005,0.2892641461349676,3.81614904621846e-07,2.3729479193273952e-07,5.456290909370567e-08
YER010C,25563.050000000003,0.1733044854846012,7.753915916317449e-08,6.540244675242181e-08,4.799683852917016e-08
YER042W,21140.600000000002,0.4311969554276241,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER087W,65879.59999999999,0.1140234118759769,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER163C,26293.239999999998,0.3086878455597059,4.277200848990323e-06,4.037293521757685e-06,1.561857847438965e-06
YHL018W,14025.97,0.2892641461349676,0.00010829664231491657,0.00018420236640496562,8.292674416628686e-05
YHR008C,25773.839999999997,0.2016735229889057,5.888816434398628e-06,4.465617749803419e-06,1.4692780487042728e-06
YHR043C,27164.730000000003,0.0193188332720616,2.9229166128769177e-06,2.5639281608655014e-06,1.1705297255026135e-06
YHR044C,27099.530000000002,0.2892641461349676,1.2781963223180714e-07,1.29407650132808e-07,4.865746467183553e-08
YHR109W,68283.6,0.2892641461349676,1.7811298751352382e-06,1.4274538514221967e-06,5.27695447900899e-07
YHR119W,123911.12000000001,0.1498483416975369,1.806095637593934e-06,2.0855845435551542e-06,9.053664884214369e-07
YDR440W,66200.59999999999,0.1124187558615952,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL168C,84460.44,0.4938090881162125,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIL023C,37417.99999999999,0.2892641461349676,4.256800983220966e-05,3.203443110650634e-05,1.2483363836115702e-05
YMR243C,48344.57,0.0758993012133146,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR316C,48154.450000000004,0.5389996808740843,2.2904549780024135e-05,2.6479268724440014e-05,1.3278831180268185e-05
YIL043C,31493.550000000003,0.3421215540939322,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YML125C,35286.86,0.4289263312684249,1.7876478142665026e-07,1.3464144036172463e-07,3.780663365622944e-08
YKL150W,34137.46,0.1578679105994495,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIR036C,28803.91,0.1617646549866067,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIR038C,26794.55,0.1654730552970715,6.799145766338386e-08,7.474363766424325e-08,3.9796017434774e-08
YMR251W,42402.420000000006,0.2892641461349676,5.584382794007155e-05,3.77285427680914e-05,1.3084998834827986e-05
YKR076W,43273.13999999999,0.1136113473038527,0.0005091115306964714,0.00036196995165752054,0.00013668522544347573
YLL060C,26339.340000000004,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL069W,19734.02,0.2758034395209788,1.7346169072611956e-05,1.7506313660698324e-05,7.853369877152047e-06
YKL103C,57091.92,0.0848590375355853,4.167158989193105e-05,2.885052774961156e-05,1.1884510407363525e-05
YKL215C,140426.19,0.2454521817922491,0.00013086615856775093,0.00010042501042940756,2.987967245559843e-05
YKL218C,34898.66,0.0150819776338017,0.0001862098691785584,8.877795206460629e-05,3.262580146241941e-05
YGR154C,41300.01,0.2892641461349676,4.7129436867373475e-08,4.637797633887254e-08,1.9801191553337105e-08
YFL061W,25152.2,0.2892641461349676,1.635922563952765e-07,1.2121157751052538e-07,3.322883992571472e-08
YNL335W,25152.2,0.2892641461349676,3.1712656104011744e-07,2.472302729472102e-07,5.4261916590614355e-08
YFL059W,32018.739999999998,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL333W,32032.77,0.2892641461349676,1.6899039033816325e-05,1.3595929125688735e-05,4.855027969789743e-06
YFR044C,52870.850000000006,0.2455055750661466,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDL120W,19489.969999999998,0.3628733801605448,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDL219W,16745.33,0.2952747794389231,2.1167578695196896e-07,2.2495451580737948e-07,7.046861765077655e-08
YDL236W,34624.15,0.3668457217483912,5.043314933212438e-07,4.469893342581605e-07,1.4382219264327855e-07
YDR009W,58128.42,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR036C,56287.73999999998,0.3014269056131286,1.4190827571209252e-08,9.255553850561781e-09,3.3405240391381665e-09
YDR038C,120294.97,0.2892641461349676,1.1811028695167558e-07,1.1007891462154593e-07,2.6805068482978642e-08
YDR039C,120316.01999999999,0.1824461866604474,3.550304615036333e-08,1.0474878574579152e-08,1.0152025654395927e-08
YDR040C,120356.09,0.2443047078975594,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR051C,39171.6,0.3172853377779061,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL075C,145070.87,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR111C,56769.20999999999,0.1631428475735157,7.288018723230606e-09,3.1095692172467027e-09,2.2094472348401724e-09
YDR248C,22174.419999999995,0.2267691012820974,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR410C,27887.289999999997,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR437W,16089.499999999996,0.2892641461349676,3.6779652434354787e-07,1.7558403333731796e-07,1.547196393087358e-07
YGR216C,70353.65,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL038W,26816.42,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL076W,32577.010000000002,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL096C-A,8039.329999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL175W,51241.67,0.2892641461349676,5.645806380631827e-07,3.481450150714745e-07,1.4492246552458812e-07
YDR533C,25669.45,0.0885201946839161,9.66808889125076e-07,1.140534343676881e-06,3.104862068366365e-07
YMR322C,26039.239999999998,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR391C,25926.069999999996,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL280W,25940.100000000002,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL006W,130859.77999999998,0.0356072388836092,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL167C,104569.79,0.3013530196480412,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL017W,57929.759999999995,0.172323463895942,1.190088416780121e-06,1.1243341971357858e-06,3.524216760853836e-07
YGL022W,81528.09999999999,0.3058057120784362,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL027C,96505.73000000003,0.3386870098730907,2.814603515060087e-07,2.4684943820351607e-07,1.282017906400274e-07
YGL038C,55155.15,0.1691917681381953,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL065C,58046.3,0.1310600526348041,2.4766115712110928e-06,1.6568205163817438e-06,6.97954178464669e-07
YGL156W,124497.52999999997,0.0295524240297667,7.520121736789353e-07,5.609063043069544e-07,2.2118787050943474e-07
YGL169W,46538.079999999994,0.4763485621549524,2.3828288819965422e-06,1.7296729984044623e-06,3.223795841890103e-07
YGL196W,47827.28,0.4144756243553592,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR012W,42800.33999999999,0.21779827170232,2.043315076956284e-07,1.970802148032627e-07,5.9040693866533416e-08
YGR036C,27648.800000000003,0.2892641461349676,5.814971716442559e-08,7.090297815556878e-08,3.2018300887154025e-08
YGR046W,44199.03999999999,0.8290520201130348,4.751122546897813e-08,3.186075935627445e-08,9.200380780824395e-09
YGR144W,34990.619999999995,0.0783881530475331,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR227W,61791.92,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR234W,44645.84,0.2745808338890711,2.451663077540054e-08,1.9681571756167385e-08,6.5899102983734e-09
YJL046W,47002.840000000004,0.077622681409524,7.190635733368206e-06,1.0577169408481542e-05,6.929656126039428e-06
YJL126W,34692.68,0.0947388953931472,1.717766752885523e-06,1.5487368543394086e-06,5.515977774747437e-07
YJR040W,87590.52000000002,0.0528828120480029,2.068178860424947e-08,1.9836552949198422e-08,7.229921849114278e-09
YJR051W,55064.55,0.2535519774746818,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJR104C,15854.38,0.3413184689638059,6.16479977914346e-07,5.382743155954686e-07,1.6975320845427228e-07
YJR131W,63056.64999999999,0.2329104931825698,7.087791007855026e-08,4.914056499424526e-08,1.2736171165711945e-08
YLR057W,96996.34999999998,0.5018410068639066,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJR149W,45158.5,0.1026864631032319,3.278946160610184e-06,2.8660526179718195e-06,1.2122226481644707e-06
YLR047C,78947.76999999999,0.0531372029057459,8.087584052075758e-08,7.388944817480646e-08,3.119010058094481e-08
YKL220C,80071.23999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR214W,78852.86999999998,0.1640807182794795,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNR060W,82014.32,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL152W,70904.66000000002,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR381W,80588.22,0.2892641461349676,1.6298983769751465e-08,1.4261283180355013e-08,4.026666784852068e-09
YOR384W,80291.37,0.2892641461349676,1.4116404129587477e-07,1.3983430496938535e-07,6.86812935639929e-08
YLL051C,81988.25,0.2892641461349676,8.638819952965157e-06,5.894734916734135e-09,7.48762302184329e-09
YLR099C,45140.15999999999,0.0838918091487703,7.250404496925447e-08,4.067446215181472e-08,4.0914571897349164e-08
YPR139C,33815.48999999999,0.3117998347882975,1.0807872233091238e-05,9.043505708859181e-06,2.624617185431247e-06
YLR143W,77939.8,0.3782181897698778,2.1496254680205212e-07,1.3594810465850321e-07,4.8292919447274965e-08
YLR151C,39754.41,0.071725869220898,1.7399941042990953e-07,1.580772933665705e-07,5.7100814574010865e-08
YLR239C,37236.91,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR099C,33955.41,0.2492946224592812,8.638819952965157e-06,1.1184528039660358e-07,7.010327076496181e-08
YMR210W,51437.01,0.1893848377742649,1.6158897736195944e-07,1.372213025410464e-07,5.484305959201248e-08
YNL048W,63142.46,0.2386820501760701,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL092W,45496.35,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL219C,63776.01,0.3429176457976458,2.091458781985885e-06,2.0863963994081486e-06,1.681979119518652e-06
YNL274C,38830.95,0.1475976231401505,1.684826351357463e-06,1.0120080286796822e-06,3.4686876189778985e-07
YNR030W,62671.69,0.2251399841516954,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL157C,68623.66,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR002W,62782.38999999999,0.2892641461349676,8.638819952965157e-06,4.3408351093626175e-08,7.903960167248243e-08
YOR067C,67384.18999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR149C,59881.93999999999,0.0547045108269001,2.387040933881989e-07,1.7516438510398485e-07,4.6926145897778317e-08
YOR196C,46246.659999999996,1.080507750442467,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR226C,16929.6,0.2751541611974041,7.29284193801162e-07,7.360022774693682e-07,2.1856562188570546e-07
YPL135W,17894.97,1.4854903578216252,5.948550840106132e-10,6.936417962111885e-10,2.8645884242069326e-10
YOR251C,34218.62,0.3480481027878667,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR285W,15413.130000000001,0.1952029168720354,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR286W,16697.139999999996,0.2663563963689206,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR334W,54202.25,0.8871467452274732,3.611550174516828e-07,2.8873658893466193e-07,8.274500744409643e-08
YPL060W,47082.55999999998,0.2892641461349676,2.504854376344041e-07,2.448985671558183e-07,1.0306122134138004e-07
YPL227C,38346.42999999999,0.2662139455089345,9.492074353337789e-08,9.410247001291755e-08,3.759332714735865e-08
YPR003C,83383.24999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPR127W,38600.30999999999,0.0916359858233585,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR371W,59117.2,0.1062780558281281,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR286C,59014.11,0.6975519405779176,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHR201C,45050.899999999994,0.3526807123483031,2.309839963306136e-08,2.3020754184993745e-08,8.386436056826418e-09
YDR452W,78343.34999999999,0.1944813647725009,5.965810438827654e-08,7.629245388130618e-08,2.1358589752235707e-08
YDR270W,109827.65999999999,0.2892641461349676,1.0488738920702858e-08,1.0270626006785921e-08,2.5957054537666593e-09
YLR351C,32548.920000000006,0.2857689783186438,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR301C,77521.48,0.0741340543123537,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL004W,39265.7,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL066W,20698.249999999996,0.3478211842271058,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKR093W,68042.77999999998,1.0244396763920065,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR093W,182616.55000000002,0.3394260865299546,8.756740025122963e-07,6.805829214486556e-07,2.4186748229319046e-07
YOL122C,63263.20999999999,0.5528141922331705,4.2390316156171785e-08,3.46143200932909e-08,8.572235390331056e-09
YNL275W,65026.96000000002,0.2892641461349676,2.595975021161151e-06,2.5073062236930796e-06,2.1356298789811967e-06
YGL255W,41581.15,0.0904596661970699,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR130C,46362.479999999996,0.3101541987258838,1.9776098904258567e-07,1.4142799066374842e-07,4.277790868737762e-08
YOL130W,95868.45999999999,0.5814191499464209,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR177C,51254.66,0.2772206582211463,2.123311601695042e-06,1.4602285770958386e-06,4.6859402815768724e-07
YPL095C,51722.909999999996,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR015C,37936.53999999999,0.2892641461349676,9.642347072721656e-08,7.904870821689864e-08,2.5177851048991047e-08
